t,-0.753357500732,-2148.94291347
i'll,-0.722766252395,-2767.80390232
son,-0.670928422316,-2495.56567278
band,-0.629638165934,-4494.04004696
disgrace,-0.612385969968,-13329.0468251
join,-0.601767658475,-5619.63834417
pledge,-0.581479703382,-11632.8672183
escaped,-0.576241702,-14923.6368615
sweep,-0.575464110251,-5583.91988252
pall,-0.570734812083,-9366.82953367
crave,-0.566839843432,-9195.26524762
desperate,-0.566656138844,-8631.70693342
peace,-0.56449873874,-1772.76609193
anxious,-0.562523899138,-5786.35538018
forbid,-0.556789722979,-11272.0502676
pour,-0.55131225005,-4276.38601003
led,-0.548095965788,-3727.20404724
subject,-0.542620657531,-6932.27122812
b,-0.533766594356,-3130.86679055
closely,-0.527967990923,-16365.0297151
john,-0.519611006319,-2869.09502117
feeble,-0.516506520081,-4260.9783426
command,-0.516025641535,-4635.74753106
we'll,-0.514627739364,-3696.18182601
train,-0.508000646307,-3051.79919958
ray,-0.50554886599,-1990.97447922
sable,-0.504541044703,-6250.07120328
dearest,-0.503692352794,-4763.0506105
reigns,-0.502497083637,-6407.76648956
throne,-0.501747345015,-2089.39558975
rod,-0.500690129259,-6281.36869725
n,-0.500162252302,-5748.78627507
addressed,-0.49812526136,-6217.75980093
diadem,-0.498051112112,-9186.50938394
appear,-0.493170839753,-3364.65295789
fired,-0.490677234219,-7603.93656175
azure,-0.489161548922,-4888.42848395
emblem,-0.48908614215,-6072.81101013
favoured,-0.487346512496,-7397.47406318
sins,-0.487174281354,-4198.58214094
female,-0.48435572838,-7332.34259438
raven,-0.479265123162,-8238.8720744
spotless,-0.476029675544,-8804.498698
points,-0.474816687748,-9863.66266249
ought,-0.474648325159,-7731.89376266
promised,-0.474021671664,-6032.09071382
choicest,-0.473424869295,-10094.575793
daughters,-0.472226373674,-8313.77352608
obedient,-0.464560142929,-8068.72391815
lurid,-0.463276912783,-10244.7734946
chilling,-0.463215636931,-11198.5337405
justice,-0.462853603154,-3300.24701653
front,-0.458535506524,-8240.91204542
columns,-0.456591293664,-7926.69004163
single,-0.455137406043,-4891.36997274
lyre,-0.453861704001,-2825.52924742
point,-0.452970996735,-4188.86381193
endless,-0.450965146838,-3512.28453833
cheer,-0.45071651776,-3279.88352284
truly,-0.449938681616,-7287.3740215
hallowed,-0.44948529833,-2498.54626126
torn,-0.448618463495,-5872.33085851
boon,-0.448101959996,-5465.27189595
purest,-0.447225578492,-5293.46512486
object,-0.445208801795,-4367.22278381
pious,-0.443837422293,-5638.70982591
rear,-0.443123976688,-5992.65069282
view,-0.442672545184,-1326.63444074
neglected,-0.44159484296,-9085.64914303
saviour,-0.440473129941,-1574.05017752
guilty,-0.440255659774,-4998.04188225
distance,-0.439434359745,-5650.84975817
sway,-0.439151074088,-2936.50341504
withering,-0.438756363403,-5371.98186166
seated,-0.43830662792,-10876.5945888
distant,-0.438139704425,-2598.84095309
height,-0.437668578164,-2711.81304285
clasp,-0.436940590639,-8634.4984109
darling,-0.436587713501,-6398.87021104
smiling,-0.435461226497,-3234.67899051
endure,-0.434675590272,-6057.82297856
placed,-0.434038457735,-4532.4235742
seek,-0.433085773369,-2321.76966253
late,-0.43285289627,-3009.45485267
reign,-0.432423721189,-2132.15978115
deck,-0.432194713454,-7372.9369311
lend,-0.430959207536,-5562.81748521
pole,-0.430304972607,-4808.84695519
sunk,-0.429120955194,-4096.21988856
beauteous,-0.4288526518,-3276.92597443
spray,-0.426196291526,-5492.5804882
fires,-0.424679138611,-4994.7015438
happiness,-0.424110660906,-2840.46079847
threw,-0.423926008536,-4305.29005101
portals,-0.422277427218,-7601.08400909
western,-0.422044072633,-3876.3812328
valour,-0.420067819657,-6078.2802817
sacred,-0.419237187099,-1561.70178256
greek,-0.418254085506,-7112.95693195
friends,-0.417296684912,-1709.48906228
bleeding,-0.415653808926,-5587.77309762
frantic,-0.415278818406,-5834.69232234
rend,-0.414513166631,-9235.2683129
divide,-0.412641692015,-7908.44361071
marks,-0.411144330034,-6619.43546594
breaks,-0.409573842269,-6554.59495097
gale,-0.408980164477,-3481.42396739
shore,-0.408968117717,-1648.33878803
robe,-0.408953443244,-5490.24919255
powerful,-0.408503876878,-7195.54846956
religion,-0.408295665635,-3075.4445876
generous,-0.407090922965,-3352.33308708
cause,-0.40636444144,-2178.85371079
deeds,-0.405418665906,-3299.34907116
darkling,-0.401317003142,-7750.6214642
joined,-0.401173351504,-6234.08467008
force,-0.401144123588,-2861.49625469
conquest,-0.400492698665,-6874.17777359
virtue,-0.400089603777,-1926.07262982
attend,-0.399326650956,-5187.3082948
linger,-0.398779249381,-5334.74230206
smart,-0.398612394634,-8102.11762201
europe,-0.397422703318,-4033.64437243
minstrelsy,-0.395607071734,-8293.2257538
pours,-0.393926134895,-6109.63227253
gales,-0.393925799038,-5160.10505464
strings,-0.391150366825,-6764.58064907
tis,-0.390956328057,-860.655776531
lead,-0.387294407828,-3663.95161688
renew,-0.38671997115,-9624.25272551
sickness,-0.384128318269,-6607.89005805
tonight,-0.382518495026,-8020.08433154
cease,-0.381632356548,-2503.21556098
check,-0.381015391964,-6526.63672345
flag,-0.379691178745,-4418.02643897
appears,-0.379022721241,-3125.82611023
shelter,-0.378626790223,-5546.77738737
asks,-0.377651910373,-6690.30317719
wasting,-0.376006726562,-7505.26385489
treacherous,-0.375981659865,-7724.18588223
youthful,-0.375482828073,-2702.79422739
wand,-0.373012120428,-7026.30827077
rage,-0.372564493954,-2803.7027401
public,-0.37185263898,-2990.74419374
ascend,-0.371720519793,-6858.35944203
