i'll,-0.225413970303,-764.221420324
tis,-0.218211030861,-457.269006769
mission,-0.215909969981,-3667.37478745
oft,-0.209505981629,-621.338517621
cheer,-0.201130883815,-1169.15679506
anxious,-0.199103016691,-2347.30958426
our,-0.198266417263,-119.027868058
appear,-0.197205028472,-1812.35820101
join,-0.196210520388,-1708.1657081
guide,-0.195079170523,-1473.48501102
to,-0.193783785221,-56.9250349898
reign,-0.193518471336,-1395.91685251
true,-0.192995399795,-497.458583716
view,-0.192046637344,-852.082029553
greet,-0.188321042805,-1661.29578845
wondrous,-0.187195288478,-1280.82579803
grand,-0.186426669127,-993.887086781
we'll,-0.182645211241,-709.123575541
earthly,-0.180643392804,-1056.23851815
saviour,-0.179825759748,-653.034569698
reigns,-0.179099320038,-2449.35956679
i've,-0.177557073024,-649.107763776
ray,-0.174620522241,-874.90573296
purest,-0.173924748679,-2618.26469586
rays,-0.173701703073,-1439.15769864
fondly,-0.171731400357,-1746.33486809
hail,-0.171357498643,-968.088029824
nation,-0.169790976794,-672.135832504
plan,-0.169578238359,-1513.1763797
spotless,-0.168277533676,-3982.85206012
pleasures,-0.168180209007,-2025.46212415
blessings,-0.166571581189,-1722.36521154
peaceful,-0.164020607494,-1559.49343502
joyful,-0.163884099398,-2156.21234028
realms,-0.162626982807,-1465.76538975
tell,-0.161642346645,-484.74461974
command,-0.161433377836,-1476.47153585
impart,-0.161337849653,-2235.81318515
sacred,-0.160412082264,-697.052174705
care,-0.160355633975,-565.541691735
home,-0.159647867392,-244.943820716
band,-0.15912319802,-853.238747269
heavenly,-0.158512332734,-545.8995282
neath,-0.158066879756,-733.008810929
ones,-0.156960662971,-857.55069494
welcome,-0.156836477113,-758.691992917
brave,-0.156131276493,-533.317135853
throng,-0.156025308936,-1219.94779964
safely,-0.155888504471,-3321.41040611
hearts,-0.155262758354,-382.705030244
form,-0.155157965861,-461.07750521
wealth,-0.154791242021,-896.802970296
loving,-0.153354641193,-867.555133685
raging,-0.153246171581,-2247.16715441
strains,-0.152951057964,-1488.30987193
friends,-0.152885930879,-566.67295351
course,-0.152672526955,-922.515583782
brighter,-0.151593484591,-1471.74012893
gallant,-0.151524888058,-1571.2732981
roam,-0.15143808716,-1367.06674763
soon,-0.151212660485,-474.493958048
blooming,-0.150047223615,-1800.46207409
dire,-0.149888981649,-2009.89158967
joys,-0.14874383617,-731.306550079
notes,-0.147387394654,-1012.09560594
angels,-0.146947414641,-569.859051
blessed,-0.146800036744,-451.525914193
he's,-0.14564787418,-1001.14711286
given,-0.144048282783,-692.828638713
sparkling,-0.143994938589,-1432.73828556
lowly,-0.143706960495,-1527.71700044
youthful,-0.143425422641,-1297.78788037
christian,-0.143091460241,-883.348350631
promised,-0.142706361007,-2195.38231151
ever,-0.142529972496,-270.712385007
scene,-0.142369926672,-601.461735576
complete,-0.142182715029,-1639.21105901
jesus,-0.141133508808,-316.808361546
varied,-0.141113549982,-1606.35232822
quickly,-0.140789614071,-1162.63769497
land,-0.140741228828,-308.35484244
cherished,-0.139435312611,-1639.1139822
sweetly,-0.139079617001,-1169.29402632
proclaim,-0.138326119991,-2000.0292048
noble,-0.138206735616,-695.072696428
over,-0.137990631766,-130.272536522
treasures,-0.137428785558,-1228.32789737
pathway,-0.13737950021,-1632.5368256
faithful,-0.137325085713,-967.707043912
thus,-0.136509507067,-268.881893822
kindness,-0.136469289442,-1937.41724398
list,-0.136250731327,-1595.11453316
rugged,-0.135970303421,-1757.13849811
flow,-0.135820998152,-620.607148866
friendship,-0.134968827321,-1131.86780658
dwell,-0.134570760973,-824.141282501
onward,-0.134291816589,-995.648032984
gloomy,-0.134248673605,-1364.52772689
twill,-0.133703136774,-1874.85693095
humble,-0.133129123361,-1154.90599108
firm,-0.133004200581,-1388.59216079
homes,-0.133001947286,-1603.5030848
appeared,-0.13287189765,-1745.25551748
receive,-0.132864610733,-1724.9425248
fond,-0.132822833292,-644.436578377
faith,-0.132800192215,-362.163419336
appears,-0.132713653686,-1513.28508704
bright,-0.132224112325,-202.26702745
beaming,-0.132081379659,-1938.64953335
glory,-0.13205887655,-337.558998588
brilliant,-0.13203163489,-1661.88248626
visit,-0.131593395171,-2281.14889852
regions,-0.131586566973,-1820.53812918
fill,-0.131274202501,-869.710171326
portals,-0.131031060573,-2482.83084835
precious,-0.129717356604,-871.996216379
may,-0.129264073738,-157.18351142
pay,-0.129259253117,-1188.86814636
manly,-0.129011986459,-2031.8759026
cause,-0.128744942774,-696.201798662
liberty,-0.128508505252,-664.421953217
gently,-0.128174674705,-1061.4436554
angel,-0.128143460673,-503.585340162
often,-0.127968922791,-677.750174098
sadness,-0.127388151384,-1159.72210484
unfold,-0.126893361323,-1659.40790384
strife,-0.126708371602,-607.886179453
banner,-0.126443194715,-1076.57529211
bravely,-0.126310184345,-1996.38337836
duty,-0.126250548923,-792.369347769
glorious,-0.125862755082,-518.838534864
mourn,-0.125800252632,-1131.20644833
leads,-0.125311903899,-1483.27327636
has,-0.125300663191,-196.466097837
clime,-0.125224229627,-1515.29342716
praises,-0.124721361693,-1951.90302296
hallowed,-0.124468029091,-1170.54390184
holy,-0.124289925571,-334.028280855
balmy,-0.124272579197,-1330.71325194
greatest,-0.123870857772,-1879.13908992
fainting,-0.123408004957,-2817.73953215
deeds,-0.123288661577,-797.512262636
prayer,-0.123239961363,-415.815402708
ills,-0.123029077867,-1912.50225672
forever,-0.122926729209,-392.42969657
hopes,-0.122598514921,-641.122378597
trust,-0.122596951078,-722.977285793
christ,-0.122232735016,-246.487925964
