nightingale,-41.2923554495,-601468.319989
seldom,-28.5389182333,-461071.644258
lea,-22.934260336,-372806.510477
following,-22.2987544125,-273032.580768
clasped,-20.9561061061,-314636.593772
rainbow,-20.7384559591,-224603.440156
six,-20.0706334867,-253167.94853
stout,-19.7013623073,-309157.933546
fainting,-19.0273791176,-434446.682381
notes,-18.8659441946,-129550.693708
grove,-18.5259011206,-169776.963971
throng,-18.4009320764,-143875.226083
i'll,-18.1613656869,-61572.5132811
modern,-17.8628097433,-202430.228468
bend,-17.5557771393,-183331.110412
walking,-17.5249201392,-236636.819192
drum,-17.4905427851,-219277.177104
pour,-17.3443222652,-186476.929051
mission,-17.2854132449,-293604.268161
husband,-17.2818750363,-126786.557057
safely,-17.043848417,-363141.69338
goal,-16.8396553583,-172693.572329
big,-16.6181880309,-150568.668854
sacred,-16.4285144971,-71388.212133
blight,-16.2517079848,-234951.130672
until,-15.8478155905,-69930.9462424
perished,-15.8243731353,-333256.972549
becomes,-15.8153565951,-301412.179507
shock,-15.6052046774,-256148.305293
guards,-15.5771904407,-278449.841444
winning,-15.3474241037,-385753.194081
thread,-15.2232569758,-209789.154661
greet,-15.0591011144,-132845.596469
struggle,-14.9889218032,-195620.001433
anxious,-14.8602736341,-175194.044299
maidens,-14.8564197178,-169983.496436
firm,-14.7270950309,-153754.006427
kin,-14.6786352815,-221970.509465
gloomy,-14.5441847334,-147829.716308
an,-14.520220806,-8116.62464988
yea,-14.4869460018,-67860.4994676
garb,-14.4843055033,-351872.129593
sway,-14.3307859091,-132273.56859
wildly,-14.3031750063,-196500.838445
rend,-14.2617682292,-250983.31957
remains,-14.254354861,-219791.253089
sped,-14.1736627874,-163977.831354
woke,-14.0936585417,-202800.928429
cease,-14.0628917953,-98425.4928434
weeds,-13.9715453571,-210119.059125
wondrous,-13.9605747307,-95520.9098251
full,-13.952449124,-44482.6571783
times,-13.6703449743,-86499.8675507
page,-13.6538620861,-74966.5365738
virtue,-13.6380917668,-93712.7077745
mock,-13.6266527314,-181342.985611
john,-13.5725457507,-70314.0801419
strand,-13.5489715413,-141152.626191
poem,-13.5344386702,-134875.162494
wandered,-13.5240509671,-141185.803047
longer,-13.4269043517,-101298.697758
fleet,-13.3559920853,-143730.989499
sealed,-13.3373760108,-234781.110431
twill,-13.2981721047,-186474.085358
met,-13.2398865168,-88803.0973041
tis,-13.1975891343,-27656.0192735
earthly,-13.1929811697,-77140.5732827
passage,-13.0274520105,-272514.900198
beats,-12.9897779081,-221036.483355
hiding,-12.9507941084,-324611.884512
we,-12.7979972442,-5691.06402458
our,-12.7659266343,-7663.93548663
swing,-12.7527119068,-179330.298314
sighed,-12.7072682388,-179042.965313
wing,-12.7006843499,-75154.8662378
lyre,-12.6832097235,-118671.575143
weal,-12.6701211408,-201053.602976
command,-12.5613566811,-114886.313104
captain,-12.5028400385,-135734.119346
son,-12.4907765584,-39166.605256
hearing,-12.4880875095,-224886.080463
heed,-12.4748466244,-139427.294811
either,-12.4404237309,-125370.131308
oft,-12.427233607,-36855.8398547
pledge,-12.4247269097,-249149.675671
flings,-12.361834773,-272282.612788
received,-12.3577999468,-203896.107996
increase,-12.326088471,-225644.572983
this,-12.2554039102,-11175.6385932
daughter,-12.1273365358,-84362.8081895
beasts,-12.0074200929,-197564.242628
remembered,-11.9728644397,-192503.814692
stain,-11.9679554957,-151280.154456
guilty,-11.9442971637,-131163.005023
loveliness,-11.9241997738,-113931.895326
walked,-11.9226009516,-104465.421561
coat,-11.8709860869,-169779.946813
glade,-11.776167504,-183256.244199
bears,-11.7405651946,-153619.344509
april,-11.6747226963,-62664.9618356
pleasures,-11.5836093838,-139506.082234
pierced,-11.5089504471,-192582.059094
linger,-11.4648781015,-131558.969301
view,-11.4317505997,-50720.957092
picture,-11.4289715298,-92963.7585521
bold,-11.3415884345,-64917.984863
veins,-11.3185355645,-142887.090806
plan,-11.3153614147,-100968.955605
western,-11.3049939194,-131759.522565
friends,-11.2543453354,-41714.3230538
steal,-11.2100228083,-135197.757816
visit,-11.2032295211,-194206.059116
learned,-11.1901129815,-98808.9517597
rang,-11.1232775982,-133710.963561
ceased,-11.0998913079,-128760.429432
began,-11.0330276129,-87203.6521755
hills,-11.0063847999,-35788.5764225
purest,-10.9970953941,-165550.370755
waved,-10.9933223958,-175142.234516
stricken,-10.963578737,-151069.701845
catch,-10.9603075816,-121526.077129
barren,-10.9487569333,-125505.978384
did,-10.939472249,-19920.2483066
lit,-10.9371861342,-115114.905241
appeared,-10.8775258986,-142874.922589
carried,-10.8743887849,-208563.104458
gazed,-10.8044631511,-72349.0897135
coming,-10.7790400882,-59055.0878807
today,-10.7690376663,-38992.0736057
scent,-10.7619364566,-129755.449665
changing,-10.7591075232,-140287.590563
speed,-10.7489236056,-101014.980467
moments,-10.7401121296,-143709.172654
burns,-10.7372812872,-120224.812834
intent,-10.7060932529,-166256.790177
b,-10.6909306004,-85943.0323373
nothing,-10.6849135265,-53378.323016
safety,-10.670204395,-194172.124298
loving,-10.6651710567,-60334.8149741
daughters,-10.5701231732,-171184.463704
bier,-10.5655140722,-201475.264893
thirst,-10.5219397649,-145225.175288
often,-10.4961167318,-55589.6290065
everything,-10.496066893,-148335.264555
unfurled,-10.4898657662,-195937.053703
petals,-10.4721606661,-104232.207076
de,-10.4679148988,-17836.4927602
parting,-10.4389893355,-112623.989533
lack,-10.4337520889,-186173.296873
nearer,-10.3457264087,-108200.255665
lurid,-10.3401860534,-210804.313699
mystic,-10.3023666361,-68564.9383554
pay,-10.2884123892,-94628.1637191
gold,-10.2882691609,-24408.119674
sunlight,-10.2833179961,-72764.0125388
cries,-10.2547893785,-68073.211019
bridal,-10.2383154471,-96247.7156559
melted,-10.2346615566,-202598.186955
bell,-10.2339748229,-59128.8250736
magic,-10.2180270011,-66221.8950771
trod,-10.2147421288,-102047.095471
ear,-10.1808768325,-53903.9146335
evening,-10.1541325834,-41325.7965978
ills,-10.111362744,-157182.386488
lovers,-10.1048523516,-80802.6260401
ears,-10.0740439651,-84028.2317996
true,-10.0498951405,-25904.278591
himself,-10.0348192899,-50872.577246
saviour,-10.0163241352,-36374.1319973
unconscious,-10.0073988541,-168836.315169
stayed,-9.99959198911,-150603.191133
sweeter,-9.98977097702,-115306.257193
brave,-9.98925322819,-34121.5420808
