oft,-0.544606363979,-1615.15632275
tis,-0.535589040769,-1122.34595906
i'll,-0.504239432566,-1709.52392534
anxious,-0.500999828179,-5906.4986455
mission,-0.494958261244,-8407.19605623
true,-0.483386232078,-1245.96042524
our,-0.479319228682,-287.755973487
saviour,-0.463559940454,-1683.41102336
earthly,-0.458279967,-2679.6050812
grand,-0.446380841737,-2379.76763982
purest,-0.436943993282,-6577.75871671
wondrous,-0.424972533511,-2907.74297153
greet,-0.423573978431,-3736.60667967
we'll,-0.416044310732,-1615.30010673
plan,-0.404710573551,-3611.30346934
command,-0.397390199661,-3634.53535008
band,-0.388592641935,-2083.68297727
brave,-0.380183126094,-1298.63907132
raging,-0.372242729062,-5458.48307717
throng,-0.368021086497,-2877.52363866
tell,-0.365034753851,-1094.69230446
loving,-0.341659132686,-1932.82793546
ills,-0.312778984861,-4862.18806787
bold,-0.297347698626,-1701.98500059
pay,-0.293087608878,-2695.68726327
moments,-0.28331871553,-3790.97515136
western,-0.275497543876,-3210.91944921
winning,-0.229142237939,-5759.42578943
daughters,-0.215925209817,-3496.93571561
nature,-0.215487425867,-473.421963527
steal,-0.211364849174,-2549.15214519
magic,-0.193422738695,-1253.55122922
strand,-0.182582969685,-1902.14184082
son,-0.168847101768,-529.444086415
waved,-0.153556792841,-2446.41964048
stain,-0.150866290817,-1907.01542843
countless,-0.136371176019,-1979.07531226
conquer,-0.134372073424,-2903.91724248
nought,-0.120686112634,-601.714032649
stricken,-0.101702830887,-1401.38696565
search,-0.0826923363052,-1037.59767531
until,-0.0784590904996,-346.212915505
visions,-0.0312664075233,-291.518604119
burns,-0.00249549040625,-27.9418838899
freed,0.00298509148335,60.9091872062
worlds,0.00882259842841,60.0757164852
mock,0.0130741306781,173.990042761
re,0.0471475657017,190.299738416
sighed,0.0591934666485,834.02455955
age,0.0771162675792,337.469374522
finds,0.0959304461881,1328.50672649
wrote,0.120557837322,1939.97473867
whose,0.123148207967,181.112659846
pomp,0.130587155193,1240.67966397
steeds,0.143966626906,1820.14767344
graves,0.153613399683,1823.01368379
toiled,0.176311817731,4612.34522103
evil,0.205332270427,1508.31034907
inward,0.209675841033,3433.92067708
him,0.210051855474,180.420977417
wert,0.214849261487,2119.64574605
whirl,0.239134246078,4112.55385249
round,0.245956513033,597.829406578
worn,0.250700916518,2219.28616988
hid,0.269261824011,2445.60454546
wooed,0.277308934719,6077.08633166
fresh,0.281328166573,1751.38295481
lest,0.284665545971,2076.45681265
follows,0.291517942581,5847.95288693
once,0.307507448697,765.161991746
change,0.311296444584,1901.61351255
turning,0.315521995026,3769.73382155
harsh,0.327368364121,5986.78939495
her,0.330446271776,108.138268493
trance,0.33383107161,5805.75604395
enough,0.334122619491,2404.32433024
blowing,0.345900011205,4176.69797333
cold,0.34806439248,1031.33504221
goes,0.359288837911,1919.04428948
smooth,0.360406383722,4272.82507222
thick,0.371696784854,2973.49857243
blew,0.377945087371,4743.34940095
sign,0.402710477638,4095.39478514
hurrying,0.405209973241,7600.47184064
hers,0.414996370255,4538.2800557
against,0.417259889982,1721.93336873
heavy,0.440956487214,2720.5255727
whereon,0.441645096357,8010.06429016
brows,0.441691539593,5688.6130338
what,0.450418807482,467.28915154
nights,0.457519854843,4050.63875445
and,0.458456088996,60.9065321573
sake,0.460957546229,3662.07690001
rose,0.471314896382,1031.12662663
stir,0.504861579372,4573.80523144
half,0.508893183479,1528.7224325
red,0.533786799841,1323.49741944
hollow,0.544300427749,5264.26988872
black,0.569999786581,2116.23523253
eyes,0.661390331734,898.891224452
